url,title,price_usd,price_kgs,year,mileage_km,engine,transmission,city,image_url
https://mashina.kg/details/aito-m8-69d71f7c0b534020968457,Aito M8,55000,4809750,2026,10,1.5 л.,автомат,Китай,https://im.mashina.kg/tachka/images/e/0/6/e06edb40e3854eeec46a31ff9b5813d4_640x480.jpg
https://mashina.kg/details/aito-m7-69d71d6595e89434440942,Aito M7,40000,3498000,2026,10,1.5 л.,автомат,Китай,https://im.mashina.kg/tachka/images/5/3/8/538e9dd5065c296599782892af018c8e_640x480.jpg
https://mashina.kg/details/mazda-cx5-69ce192c3707e915155828,Mazda CX-5 II Рестайлинг,21000,1836450,2025,20,2.0 л.,автомат,Китай,https://im.mashina.kg/tachka/images/9/4/5/9455197701eaf67bb284740ea27b2963_640x480.jpg
https://mashina.kg/details/volkswagen-teramont-69dc5dae0b815305704767,Volkswagen Teramont I Рестайлинг (China Market),49000,4285050,2026,10,2.0 л.,робот,Китай,https://im.mashina.kg/tachka/images/a/3/9/a39b57c42d0772e907a89a6820690258_640x480.jpg
https://mashina.kg/details/lynk-co-900-69d0c9e5a9a3d039701971,Lynk & Co 900,50000,4372500,2026,10,1.5 л.,автомат,Китай,https://im.mashina.kg/tachka/images/e/4/e/e4e982acbbee2f7f7db99b207c5f0135_640x480.jpg
https://mashina.kg/details/toyota-camry-69f623a3df6d6590674074,Toyota Camry VI (XV40) Рестайлинг,10500,918225,2009,201000,2.5 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/5/6/a/56ae9a65c340581b3918c94bc794fb06_640x480.jpg
https://mashina.kg/details/geely-galaxy-l6-69e0ac06d682f086095452,Geely Galaxy L6,9000,787050,2026,10,1.5 л.,автомат,Китай,https://im.mashina.kg/tachka/images/1/6/2/16218811b0ea09a5c26de9a29ef02570_640x480.jpg
https://mashina.kg/details/byd-fangchengbao-leopard-3-69e0a8ad4ba77162050528,BYD FangChengBao Leopard 3,20000,1749000,2026,10,,,Китай,https://im.mashina.kg/tachka/images/6/6/d/66d27b747fddb2c5c1bb0024be3fd71b_640x480.jpg
https://mashina.kg/details/hyundai-sonata-6a05b56a3c731b3a5b2d115c,Продажа Hyundai Sonata VII (LF) Рестайлинг 2018,12500,1093125,2018,62000,2.4 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-14/10032671/b92db12c00f65aa822fe60d69c81fec2_medium.webp
https://mashina.kg/details/hyundai-sonata-69896f51d04e0890634007,Hyundai Sonata VII (LF) Рестайлинг,12500,1093125,2019,227000,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/3/9/0/3900de1597842a5925110b4d65ddd8c5_640x480.jpg
https://mashina.kg/details/kia-k5-69c02015a6e27058594744,Kia K5 II,13500,1180575,2019,127000,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/c/0/c/c0ce7b76243b5b0777f54b8b24e44c33_640x480.jpg
https://mashina.kg/details/bmw-5-serii-69e50af70e220870393453,BMW 5 серии VII (G30/G31),26500,2317425,2019,94000,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/4/f/a/4fa093a3c196722125b0e15533f5ceba_640x480.jpg
https://mashina.kg/details/audi-a3-69d4b665924d3589305029,Audi A3 IV (8Y) Рестайлинг,23000,2011350,2025,10,1.5 л.,робот,Китай,https://im.mashina.kg/tachka/images/a/e/d/aeda886f014203f3e97cef17fcadd2ac_640x480.jpg
https://mashina.kg/details/bmw-5-serii-69fca304a927d136296085,BMW 5 серии VII (G30/G31) Рестайлинг,33000,2885850,2021,124000,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/6/a/5/6a51b7a861c676642217fe7720d942a5_640x480.jpg
https://mashina.kg/details/avatr-06-69d0d86fcd0c8756792601,Avatr 06,30000,2623500,2026,10,1.5 л.,автомат,Китай,https://im.mashina.kg/tachka/images/0/e/b/0ebf022bb4181ac4dc673203159e12da_640x480.jpg
https://mashina.kg/details/avatr-11-69d0d6c19c381959568749,Avatr 11,40000,3498000,2026,10,,,Китай,https://im.mashina.kg/tachka/images/4/2/c/42c8e04d8fa085e40ea4b42136a193ff_640x480.jpg
https://mashina.kg/details/avatr-12-69d0d451090f8935623485,Avatr 12,37000,3235650,2026,10,,,Китай,https://im.mashina.kg/tachka/images/8/a/d/8adf4130bdb07d04825ec4496f87360f_640x480.jpg
https://mashina.kg/details/audi-q5-69d0cad68644f395345404,Audi Q5 III,47000,4110150,2026,10,2.0 л.,робот,Китай,https://im.mashina.kg/tachka/images/5/b/9/5b9ed370204df5c8ba6681792f879b58_640x480.jpg
https://mashina.kg/details/byd-e2-69d0c8034bbfd001046001,BYD E2 I Рестайлинг,12000,1049400,2026,10,,,Китай,https://im.mashina.kg/tachka/images/2/f/8/2f85bc422e966e608805909ad76c2e81_640x480.jpg
https://mashina.kg/details/gac-trumpchi-e9-69d0c07267570009143170,GAC Trumpchi E9,32000,2798400,2026,10,2.0 л.,автомат,Китай,https://im.mashina.kg/tachka/images/d/e/2/de21efa4d9ff6b73dbbe8d601ebeb379_640x480.jpg
https://mashina.kg/details/gac-trumpchi-m8-69d0bedba3c0f854178895,GAC Trumpchi M8 II,37000,3235650,2026,10,2.0 л.,автомат,Китай,https://im.mashina.kg/tachka/images/8/8/a/88a12dfbd2203d6cb09d37d50244494e_640x480.jpg
https://mashina.kg/details/gac-trumpchi-s7-69d0bdd5b1fa5651892944,GAC Trumpchi S7,33000,2885850,2026,10,1.5 л.,автомат,Китай,https://im.mashina.kg/tachka/images/4/9/3/4936369fb287fb9753c9fb788d9f5929_640x480.jpg
https://mashina.kg/details/mercedesbenz-eklass-69f07576c7692580737656,"Mercedes-Benz E-Класс III (W211, S211) Рестайлинг",14900,1303005,2009,140685,3.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/2/a/f/2af62e938fa35d33c68bf26d67da0f88_640x480.jpg
https://mashina.kg/details/gac-trumpchi-gs8-69d0bc7f98b80709936167,GAC Trumpchi GS8 II,23000,2011350,2026,10,2.0 л.,автомат,Китай,https://im.mashina.kg/tachka/images/4/7/5/4757de247a1a26907ed01255c3de6ed9_640x480.jpg
https://mashina.kg/details/gac-aion-rt-69d0bb454dc4b091020203,GAC Aion RT,13800,1206810,2026,10,,,Китай,https://im.mashina.kg/tachka/images/7/f/a/7fab3356ea64c55d9e1c7ab10afe215c_640x480.jpg
https://mashina.kg/details/subaru-forester-679a5075ef092222351258,Subaru Forester II,7433,650000,2003,355000,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/2/4/a/24ad09eb8716be61eb8450995c671a27_640x480.jpg
https://mashina.kg/details/byd-sea-lion-07-69d0ba1ee706e747616085,BYD Sea Lion 07,25000,2186250,2025,10,,,Китай,https://im.mashina.kg/tachka/images/e/9/0/e90bd4631e904c36a86ac68880751ad0_640x480.jpg
https://mashina.kg/details/nissan-micra-68f22be8d0dce561352149,Nissan Micra II (K11),1086,95000,1993,253000,1.3 л.,механика,Бишкек,https://im.mashina.kg/tachka/images/8/d/8/8d8682fdd25a03a3d112167712612e58_640x480.jpg
https://mashina.kg/details/kia-optima-6a05d648d9c8746a2adb624b,Продажа Kia Optima IV 2017,8300,725835,2017,90000,2.4 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-14/10032843/21849ccba21f98009f65a95d6672c1a2_medium.webp
https://mashina.kg/details/gac-aion-y-plus-69d0b70d199f1198738485,GAC Aion Y Plus,12800,1119360,2026,10,,,Китай,https://im.mashina.kg/tachka/images/9/2/5/9255fc74c1a7229a43ab460788b76841_640x480.jpg
https://mashina.kg/details/hyundai-grandeur-699192f6c8b41411179740,Hyundai Grandeur VI Рестайлинг,17800,1556610,2021,150000,2.4 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/d/7/b/d7babd33ec1264e48402027c4d323b06_640x480.jpg
https://mashina.kg/details/byd-fangchengbao-leopard-5-69cf835bbede5124532983,BYD FangChengBao Leopard 5,34000,2973300,2025,20,1.5 л.,вариатор,Китай,https://im.mashina.kg/tachka/images/6/8/e/68ea4155384ff11966ba438f30963271_640x480.jpg
https://mashina.kg/details/zeekr-7x-69ce15db0e425617767558,Zeekr 7X,30000,2623500,2026,10,,,Китай,https://im.mashina.kg/tachka/images/8/b/1/8b1ac9e0869f8f6ebf0639c21829a90d_640x480.jpg
https://mashina.kg/details/zeekr-9x-69ce14c344f89214273370,Zeekr 9X,80000,6996000,2026,10,2.0 л.,автомат,Китай,https://im.mashina.kg/tachka/images/8/9/9/899b5edc533126c93c566531ea028374_640x480.jpg
https://mashina.kg/details/bmw-x3-69f609590ac35001680839,BMW X3 III (G01),36300,3174435,2020,78000,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/b/5/e/b5e9ebfcde6c96704943e302dabd7088_640x480.jpg
https://mashina.kg/details/zeekr-001-69ce13d3f1830711222410,Zeekr 001 I Рестайлинг,38000,3323100,2026,10,,,Китай,https://im.mashina.kg/tachka/images/f/7/9/f79924d16a9bee1c6c238d8db854fbb1_640x480.jpg
https://mashina.kg/details/kia-k5-69f889ae56aa9025662411,Kia K5 II,14500,1268025,2019,137800,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/3/1/9/319208c60a2551eceb5489907ba39d94_640x480.jpg
https://mashina.kg/details/mercedes-benz-s-klass-6a046e1155a12519b04f869f,"Продажа Mercedes-Benz S-Класс VI (W222, C217) Рестайлинг 2019",37500,3279375,2019,189000,2.9 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-15/10031438/105ef64ded0b4357f626145d179c493f_medium.webp
https://mashina.kg/details/kia-k7-69d6902c71951155364772,Kia K7 YG (II) Рестайлинг,18400,1609080,2020,164070,3.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/2/b/a/2ba9457590f9d5a01f012edaacfc0448_640x480.jpg
https://mashina.kg/details/jetour-traveller-69ce1231a9b90781616971,Jetour Traveller,17000,1486650,2026,10,1.5 л.,робот,Китай,https://im.mashina.kg/tachka/images/a/d/1/ad19315feae027f052861858f92944ad_640x480.jpg
https://mashina.kg/details/kia-k7-69d68aed2b8bd054788359,Kia K7 YG (II) Рестайлинг,17500,1530375,2019,154540,3.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/1/1/7/1175a8a055158872a1f9c33e39d57677_640x480.jpg
https://mashina.kg/details/kia-k5-698cc22d93c07324472462,Kia K5 III,16200,1416690,2020,160120,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/5/c/f/5cfe5af8dec5e6dffc99f7fc00ca776d_640x480.jpg
https://mashina.kg/details/toyota-camry-69ff7ca22c30a296786945,Toyota Camry VIII (XV70) Рестайлинг,20000,1749000,2021,154500,2.5 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/5/c/4/5c428779f2e404b59be8aa3690a4bded_640x480.jpg
https://mashina.kg/details/kia-sportage-69f886ce3a5ba877448653,Kia Sportage IV Рестайлинг,12500,1093125,2019,104110,1.6 л.,робот,Бишкек,https://im.mashina.kg/tachka/images/c/f/1/cf15c698c4a9e9ed66e8e03084084e3c_640x480.jpg
https://mashina.kg/details/kia-sorento-69d1e00572c0f026247061,Kia Sorento IV,22500,1967625,2022,77248,2.5 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/9/c/8/9c833b49b225c93257cc068389fc3c85_640x480.jpg
https://mashina.kg/details/jetour-x70-plus-69ce110c02f80616299934,Jetour X70 PLUS,11500,1005675,2026,10,1.5 л.,робот,Китай,https://im.mashina.kg/tachka/images/1/4/7/147ea357481a2db8cc4582c5e73d12f3_640x480.jpg
https://mashina.kg/details/toyota-land-cruiser-prado-69d52224894a4214037118,Toyota Land Cruiser Prado 150 Series Рестайлинг 3,65000,5684250,2021,70000,2.8 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/2/e/0/2e0d4bde1033ea350be742180b41e1bf_640x480.jpg
https://mashina.kg/details/toyota-corolla-69c51d8d74c1f178126762,"Toyota Corolla XI (E160, E170) Рестайлинг 2",14900,1303005,2025,20,1.5 л.,вариатор,Китай,https://im.mashina.kg/tachka/images/f/5/1/f512467907e69fa0e83a40242036aaaa_640x480.jpg
https://mashina.kg/details/changan-deepal-g318-69ce0ca095feb622769908,Changan Deepal G318,22000,1923900,2026,10,1.5 л.,автомат,Китай,https://im.mashina.kg/tachka/images/1/1/4/114d9fcec1b2d5f6ef11c67fb3373185_640x480.jpg
https://mashina.kg/details/hyundai-santa-fe-69fc5d99cc28e222200318,Hyundai Santa Fe III Рестайлинг,13500,1180575,2018,155000,2.0 л.,автомат,Ош,https://im.mashina.kg/tachka/images/0/5/3/053dea84e31c3ff7fab31c98b71a35f7_640x480.jpg
https://mashina.kg/details/lexus-gx-69fb858899808748803724,Lexus GX II Рестайлинг,38000,3323100,2018,110000,4.6 л.,автомат,Ош,https://im.mashina.kg/tachka/images/b/5/7/b577d52d685f51bca575c69335268e91_640x480.jpg
https://mashina.kg/details/changan-deepal-sl03-69ce0b35ba484328955307,Changan Deepal SL03,12000,1049400,2026,10,1.5 л.,автомат,Китай,https://im.mashina.kg/tachka/images/c/e/3/ce3fb31ceaf7116961ee8a7685370837_640x480.jpg
https://mashina.kg/details/toyota-bz3x-69c523a69686f508619469,Toyota bZ3X,19800,1731510,2025,20,,,Китай,https://im.mashina.kg/tachka/images/b/5/2/b52433e9a8fba8ed05d7bcde52ce3353_640x480.jpg
https://mashina.kg/details/kia-seltos-69c51fbf6ed8d841006229,Kia Seltos I Рестайлинг,14400,1259280,2025,20,1.5 л.,вариатор,Китай,https://im.mashina.kg/tachka/images/e/f/f/eff6352b86d996efce730ac70197be27_640x480.jpg
https://mashina.kg/details/mercedesbenz-cklass-6929471a44e5c706817558,Mercedes-Benz C-Класс IV (W205) Рестайлинг,30000,2623500,2019,100000,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/c/2/9/c29cfa8ab46175d5e5fbb3d8d4c94bb3_640x480.jpg
https://mashina.kg/details/daewoo-matiz-69fcbac90d2a3080738627,Daewoo Matiz I Рестайлинг,3545,310000,2004,180000,0.8 л.,автомат,Баткен,https://im.mashina.kg/tachka/images/a/b/e/abe2e2bfcad5854f7c32fb40ba40a57f_640x480.jpg
https://mashina.kg/details/hyundai-elantra-69c51e9bd6df5135715454,Hyundai Elantra VII (CN7) Рестайлинг,14000,1224300,2026,20,1.4 л.,робот,Китай,https://im.mashina.kg/tachka/images/9/5/d/95dd9d62542970d66e9c3b4a3abd1d5e_640x480.jpg
https://mashina.kg/details/volkswagen-tharu-69c51c17969f6352577253,Volkswagen Tharu I Рестайлинг,13600,1189320,2025,20,1.5 л.,робот,Китай,https://im.mashina.kg/tachka/images/0/8/8/088a4bd7cb9650273468bcba9b2d318b_640x480.jpg
https://mashina.kg/details/changan-univ-69c3dabbe4402934519479,Changan UNI-V,15700,1372965,2025,20,2.0 л.,автомат,Китай,https://im.mashina.kg/tachka/images/d/2/0/d201585c3f97d018c22d1874adb6bf9c_640x480.jpg
https://mashina.kg/details/changan-shenlan-s7-69c3d93085911453988443,Changan Shenlan S7,17800,1556610,2026,20,1.5 л.,автомат,Китай,https://im.mashina.kg/tachka/images/1/a/e/1ae5b16daf6668d19f2f39d7e137a47c_640x480.jpg
https://mashina.kg/details/changan-qiyuan-q05-69c3d69d4e553796333843,Changan Qiyuan Q05 II,9800,857010,2026,20,,,Китай,https://im.mashina.kg/tachka/images/4/f/0/4f0d37f440ee96fcfadc5b81ae1ece3f_640x480.jpg
https://mashina.kg/details/bmw-5-serii-69ff352b477cc559073657,BMW 5 серии VII (G30/G31),33500,2929575,2019,80000,3.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/3/9/f/39f2b16703139d82813fc2baf02d36c5_640x480.jpg
https://mashina.kg/details/volkswagen-tiguan-692e85620a14a047767317,Volkswagen Tiguan II (China Market),39300,3436785,2026,20,2.0 л.,робот,Бишкек,https://im.mashina.kg/tachka/images/9/5/a/95a118f2e883926349d97c92c29eb7a0_640x480.jpg
https://mashina.kg/details/nissan-rogue-69cbbc67841f7606924827,Nissan Rogue II Рестайлинг,12000,1049400,2017,196000,2.5 л.,вариатор,Бишкек,https://im.mashina.kg/tachka/images/b/5/7/b571049489ec3a2658034bca97b171ff_640x480.jpg
https://mashina.kg/details/audi-q5-69d36acae0ff5740321276,Audi Q5 III,58200,5089590,2026,30,2.0 л.,робот,Бишкек,https://im.mashina.kg/tachka/images/6/3/a/63ae5e95146f9115e9d4d1384e16c1eb_640x480.jpg
https://mashina.kg/details/toyota-rav4-69c4c306ad5ab453963802,Toyota RAV4 V (XA50),36300,3174435,2026,20,2.0 л.,вариатор,Бишкек,https://im.mashina.kg/tachka/images/e/f/c/efc9bd3e488b5b4f5f56be29b918064c_640x480.jpg
https://mashina.kg/details/zeekr-9x-692822b20a15c858827996,Zeekr 9X,143000,12505350,2026,10,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/2/7/c/27c23f8076ab92a8f36c72500360cd1a_640x480.jpg
https://mashina.kg/details/voyah-taishan-69c65f6a56554747911401,Voyah Taishan,77900,6812355,2026,20,1.5 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/f/4/6/f4698a16cba263dde8adc3f37d298a81_640x480.jpg
https://mashina.kg/details/bmw-x7-69dcadc698b52254242385,BMW X7 I (G07) Рестайлинг,66000,5771700,2022,128747,3.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/5/7/b/57bb66d60d3e7bcd26e1c52715be057e_640x480.jpg
https://mashina.kg/details/volkswagen-tharu-69e88c6a8d7e6929940832,Volkswagen Tharu I Рестайлинг,22000,1923900,2026,20,1.5 л.,робот,Бишкек,https://im.mashina.kg/tachka/images/e/0/0/e00373147d1de98327af84248374198a_640x480.jpg
https://mashina.kg/details/lexus-lx-69ec883c22d34461005246,Lexus LX III,26900,2352405,2008,271000,5.7 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/8/f/5/8f51feac968e7a0d9c15a3bfec372315_640x480.jpg
https://mashina.kg/details/changan-uniz-690e0961d27e3673775722,Changan UNI-Z,16900,1477905,2025,7200,1.5 л.,робот,Бишкек,https://im.mashina.kg/tachka/images/0/2/a/02a394b94653fc335ac095c9885ef7d8_640x480.jpg
https://mashina.kg/details/kia-k5-6998a4bdba69b905462895,Kia K5 II,11800,1031910,2018,48100,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/f/a/2/fa24bce3e0519437269c47ebd666f879_640x480.jpg
https://mashina.kg/details/mercedesbenz-sklass-69fe690dcb817571771171,"Mercedes-Benz S-Класс VI (W222, C217)",24000,2098800,2017,30577,4.7 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/f/f/e/ffe5e0200ad268263490255b58807dce_640x480.jpg
https://mashina.kg/details/tank-500-69e88cd80ff11738505092,Tank 500,39000,3410550,2024,20000,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/9/c/0/9c060e8ad1349b31e80cbe41a4c041e6_640x480.jpg
https://mashina.kg/details/bmw-x3-69342544c6edb013267300,BMW X3 IV (G45/G48),64500,5640525,2025,7000,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/4/4/6/4462c0ff241fe2173de1700a65c85562_640x480.jpg
https://mashina.kg/details/audi-a8-69e0dcbf2eef7081298058,Audi A8 II (D3) Рестайлинг,11000,961950,2006,220000,4.2 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/0/2/4/024d3dd3dacb6a5be16884d2163b0cae_640x480.jpg
https://mashina.kg/details/toyota-prius-699971e25e421444203007,Toyota Prius III (XW30),10999,961863,2011,272690,1.8 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/3/0/4/3046531365b441c8f99068069bc69bc5_640x480.jpg
https://mashina.kg/details/volkswagen-polo-69ee17de164e5221551049,Volkswagen Polo V Рестайлинг,9000,787050,2016,170000,1.6 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/9/0/3/9036d01c58433887c78dd39eaa4e7d11_640x480.jpg
https://mashina.kg/details/toyota-camry-68fde7f8e5788762930628,Toyota Camry VIII (XV70),21500,1880175,2018,90000,2.5 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/f/8/1/f81f5f1af79453ae3784d336eb604f49_640x480.jpg
https://mashina.kg/details/toyota-camry-japan-69f5f91967ba4605351314,Toyota Camry (Japan) XV50,11700,1023165,2017,125000,2.5 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/f/f/5/ff567fc12e570fbf614ff1e798bb3f78_640x480.jpg
https://mashina.kg/details/changan-uniz-69c3d53180081841506055,Changan UNI-Z,15000,1311750,2025,20,1.5 л.,вариатор,Китай,https://im.mashina.kg/tachka/images/c/2/1/c2188f95916d01c0bd5ec70a38b6d842_640x480.jpg
https://mashina.kg/details/subaru-forester-66bc1c95e3ff1620942991,Subaru Forester V Рестайлинг,23000,2011350,2022,75000,2.5 л.,вариатор,Бишкек,https://im.mashina.kg/tachka/images/3/3/b/33bf050d144f610e20aeae5096a6bca5_640x480.jpg
https://mashina.kg/details/bmw-x5-694817ff2b0fe370255573,BMW X5 III (F15),30000,2623500,2018,249000,3.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/4/e/e/4eed33e206a7fbc3e41ce64c67f23c0f_640x480.jpg
https://mashina.kg/details/kia-k5-6a06d558f7064f01c5b29102,Продажа Kia K5 II 2018,13000,1136850,2018,160000,2.0 л.,автомат,Талас,https://storage.mashina.kg/catalog/images/2026-05-15/10033679/766c9d3ed2d7f98cfa3e15f77acbe88e_medium.webp
https://mashina.kg/details/changan-cs75plus-69c3d3cf6fa96997641532,Changan CS75 Plus IV,14300,1250535,2026,20,1.5 л.,автомат,Китай,https://im.mashina.kg/tachka/images/0/3/1/03192ead03e48cc47bdb2ca9332dd32c_640x480.jpg
https://mashina.kg/details/changan-cs55plus-69c3d27bd885d215962089,Changan CS55PLUS I,13500,1180575,2026,20,1.5 л.,робот,Китай,https://im.mashina.kg/tachka/images/a/5/c/a5c0e6da326936ae6e128828a92293a8_640x480.jpg
https://mashina.kg/details/toyota-rav4-6a053941633cd744059885ec,Продажа Toyota RAV4 V (XA50) 2020,24300,2125035,2020,87000,2.5 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-14/10032142/a9a3adadf6eda4031628e7d3a15027c1_medium.webp
https://mashina.kg/details/changan-x5-plus-69c3ce0272c92318595751,Changan X5 Plus,10000,874500,2026,20,1.5 л.,робот,Китай,https://im.mashina.kg/tachka/images/8/b/f/8bf47ec983b20585927bcea294d7b190_640x480.jpg
https://mashina.kg/details/hyundai-sonata-69c8c5f5cefb8229924941,Hyundai Sonata VIII (DN8),13000,1136850,2022,147000,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/3/0/9/3093f29164c36941d843fd116159131f_640x480.jpg
https://mashina.kg/details/hyundai-palisade-693d103809c45966955009,Hyundai Palisade I,21999,1923813,2019,116500,3.8 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/4/2/3/423b13ea797a907ae9f5eb008ebac048_640x480.jpg
https://mashina.kg/details/nissan-xtrail-69c3cc356523f695758378,Nissan X-Trail IV,17000,1486650,2025,20,1.5 л.,вариатор,Китай,https://im.mashina.kg/tachka/images/9/3/d/93d5ca7ff856fecc6cf862263250273d_640x480.jpg
https://mashina.kg/details/hyundai-sonata-69a2e0ef2b6b7041060588,Hyundai Sonata VIII (DN8),12500,1093125,2019,240000,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/3/0/8/308e8fc4df2c9bf67a4130c5ded315d1_640x480.jpg
https://mashina.kg/details/kia-soul-6a0690ff0d37c3cd405ed73c,Продажа Kia Soul III 2020,12500,1093125,2020,122000,2.0 л.,автомат,Токмок,https://storage.mashina.kg/catalog/images/2026-05-15/10033391/084150b116770e91bf136d62f3074758_medium.webp
https://mashina.kg/details/byd-e5-69ee4e8d25c6a691879761,BYD E5,5603,490000,2019,200000,,,Манас (Джалал-Абад),https://im.mashina.kg/tachka/images/f/c/3/fc3d8013a74a9e905d9e1450fc06cfc7_640x480.jpg
https://mashina.kg/details/lexus-es-6a05e09174b4fe633eb0b99f,Продажа Lexus ES VI 2012,17000,1486650,2012,301005,2.5 л.,вариатор,Ноокат,https://storage.mashina.kg/catalog/images/2026-05-14/10032908/bdc7de53ddac5adb0e269889ac1e9d49_medium.webp
https://mashina.kg/details/bmw-x7-69d7876300a3f701431052,BMW X7 I (G07) Рестайлинг,119000,10406550,2023,37000,4.4 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/1/4/4/144e26526f33ec2b916ff9f062bc0fa5_640x480.jpg
https://mashina.kg/details/toyota-highlander-69d81d9d4995a203896780,Toyota Highlander II (U40) Рестайлинг,19500,1705275,2012,280000,3.5 л.,автомат,Токмок,https://im.mashina.kg/tachka/images/8/6/3/863e61ff5815a922a53de0a47d304b7c_640x480.jpg
https://mashina.kg/details/subaru-forester-6a05a8e8c9a6cad88fe0e73c,Продажа Subaru Forester V 2020,15900,1390455,2020,95000,2.5 л.,вариатор,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-14/10032661/337496d58b4b5adb865fb3226e94ab4b_medium.webp
https://mashina.kg/details/kia-sportage-69e4cdd91ca96307513321,Kia Sportage IV,12800,1119360,2018,168000,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/6/8/c/68cedb67a8300b259dde9704ca25c636_640x480.jpg
https://mashina.kg/details/toyota-rav4-69b2652e8c4a5346845436,Toyota RAV4 V (XA50),24000,2098800,2025,20,2.5 л.,автомат,Китай,https://im.mashina.kg/tachka/images/1/c/1/1c1d95c1200da03179a3c73d6393971b_640x480.jpg
https://mashina.kg/details/geely-galaxy-m9-69b2633d5e945927272970,Geely Galaxy M9,35500,3104475,2025,20,1.5 л.,автомат,Китай,https://im.mashina.kg/tachka/images/7/d/1/7d14ec611f81de7fe40e7385f5586b65_640x480.jpg
https://mashina.kg/details/toyota-corolla-69b2621e683c2913312475,Toyota Corolla XII (E210),14900,1303005,2026,10,1.8 л.,вариатор,Китай,https://im.mashina.kg/tachka/images/1/1/9/11909cca8559e7418009b9958927aa4b_640x480.jpg
https://mashina.kg/details/mazda-ez60-69b25ec28ec42461149088,Mazda EZ-60,16000,1399200,2025,10,,,Китай,https://im.mashina.kg/tachka/images/8/8/e/88ecc77f01ee384fb8f6f00f62673d74_640x480.jpg
https://mashina.kg/details/lixiang-l6-69b25a660ccd6988376572,LiXiang L6,37000,3235650,2025,10,1.5 л.,автомат,Китай,https://im.mashina.kg/tachka/images/3/3/8/338a785d9c019e5450260118fab709e3_640x480.jpg
https://mashina.kg/details/lixiang-l7-69b25731bd9d6107158302,LiXiang L7 Рестайлинг,49000,4285050,2025,10,1.5 л.,автомат,Китай,https://im.mashina.kg/tachka/images/b/7/f/b7f77c7bfc711e7bcd1fc118b01ec95e_640x480.jpg
https://mashina.kg/details/hyundai-getz-69fbf86e4bdba447735782,Hyundai Getz I Рестайлинг,5089,445000,2008,292875,1.4 л.,механика,Манас (Джалал-Абад),https://im.mashina.kg/tachka/images/b/c/1/bc1dc006ef530eea48abb51078ed3754_640x480.jpg
https://mashina.kg/details/lixiang-l9-69b2562729d81581572068,LiXiang L9 Рестайлинг,59000,5159550,2025,10,1.5 л.,автомат,Китай,https://im.mashina.kg/tachka/images/f/3/c/f3c8fd71a8cea81bcb105926a35b6061_640x480.jpg
https://mashina.kg/details/mazda-cx5-69b13a1fcc581528193473,Mazda CX-5 II Рестайлинг,19000,1661550,2025,20,2.0 л.,автомат,Китай,https://im.mashina.kg/tachka/images/8/8/a/88a93300212d8cbacf1fb6bd2360c915_640x480.jpg
